Unnamed: 0,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Year
41669,6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,2012-05-22,Parts per billion,3.004348,6.9,5,6,Parts per million,0.031458,0.038,12,32,Parts per billion,0.183333,0.3,8,,Parts per million,0.2375,0.3,4,3.0,2012
64432,37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2003-07-01,Parts per billion,14.0,26.0,0,25,Parts per million,0.008833,0.018,21,15,Parts per billion,1.228571,5.3,2,,Parts per million,0.447826,0.6,12,,2003
23451,6,37,4006,"2425 Webster St., Long Beach, CA",California,Los Angeles,Long Beach,2012-03-05,Parts per billion,35.056522,57.8,8,54,Parts per million,0.014125,0.025,10,21,Parts per billion,1.142857,2.6,14,,Parts per million,1.0125,1.9,9,22.0,2012
70204,42,73,15,CROTON ST & JEFFERSON ST.,Pennsylvania,Lawrence,New Castle,2004-04-25,Parts per billion,7.916667,12.0,14,11,Parts per million,0.036042,0.044,0,37,Parts per billion,7.458333,11.0,3,16.0,Parts per million,0.616667,0.8,14,,2004
1374,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2010-12-16,Parts per billion,24.75,41.0,10,39,Parts per million,0.002833,0.007,9,6,Parts per billion,2.7625,4.6,11,,Parts per million,0.558333,1.0,9,,2010
120830,48,201,416,7421 Park Place Blvd,Texas,Harris,Houston,2014-11-20,Parts per billion,12.8625,34.9,8,32,Parts per million,0.023333,0.037,10,34,Parts per billion,0.0,1.0,8,,Parts per million,0.279167,0.5,7,6.0,2014
21235,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2009-04-13,Parts per billion,12.173913,30.0,7,28,Parts per million,0.035208,0.054,10,46,Parts per billion,1.542857,2.3,20,,Parts per million,0.208333,0.4,8,5.0,2009
22928,6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,2012-08-03,Parts per billion,9.421739,16.3,14,15,Parts per million,0.030583,0.036,10,31,Parts per billion,0.543478,2.9,23,3.0,Parts per million,0.36087,0.9,7,,2012
31469,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2009-06-02,Parts per billion,9.782609,18.0,6,17,Parts per million,0.040875,0.049,10,42,Parts per billion,2.214286,2.6,8,,Parts per million,0.275,0.3,6,3.0,2009
23048,6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,2012-11-26,Parts per billion,17.731818,35.6,21,33,Parts per million,0.022167,0.042,0,36,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.386364,0.8,21,,2012
60779,36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2005-01-21,Parts per billion,25.375,36.0,22,34,Parts per million,0.013458,0.021,8,18,Parts per billion,8.458333,17.0,22,24.0,Parts per million,0.495833,0.6,15,,2005
120237,48,201,1039,4514 1/2 Durant St,Texas,Harris,Deer Park,2011-04-22,Parts per billion,0.984211,1.8,13,1,Parts per million,0.028783,0.033,7,28,Parts per billion,0.0375,0.1,11,,Parts per million,0.1,0.1,0,1.0,2011
30610,6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2013-07-27,Parts per billion,10.617391,23.9,6,22,Parts per million,0.042583,0.076,10,119,Parts per billion,0.057143,0.2,8,,Parts per million,0.257174,0.45,6,,2013
2551,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2015-01-24,Parts per billion,21.208333,49.0,19,46,Parts per million,0.019083,0.038,10,35,Parts per billion,0.708333,4.0,20,6.0,Parts per million,0.483333,0.9,1,10.0,2015
44279,6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,2013-01-07,Parts per billion,19.378261,26.1,19,25,Parts per million,0.00325,0.009,8,8,Parts per billion,1.114286,1.5,8,,Parts per million,1.116667,1.8,1,20.0,2013
79313,42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,2002-06-22,Parts per billion,9.458333,23.0,20,22,Parts per million,0.045792,0.083,10,119,Parts per billion,3.4625,6.6,17,,Parts per million,0.458333,0.6,1,7.0,2002
55663,12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2011-05-24,Parts per billion,2.6,4.0,19,4,Parts per million,0.043917,0.056,8,47,Parts per billion,0.0,0.0,2,,Parts per million,0.458333,0.5,0,6.0,2011
83674,48,141,58,5050A Yvette Drive,Texas,El Paso,El Paso,2005-11-16,Parts per billion,12.25,33.0,21,31,Parts per million,0.021417,0.036,9,31,Parts per billion,0.1125,0.6,23,,Parts per million,0.291667,0.6,23,7.0,2005
79520,42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,2002-08-19,Parts per billion,9.652174,19.0,5,18,Parts per million,0.029542,0.053,10,45,Parts per billion,6.5,10.3,11,,Parts per million,0.365217,0.6,6,,2002
66297,23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2008-12-18,Parts per billion,6.94,26.9,6,25,Parts per million,0.022278,0.03,16,25,Parts per billion,1.416667,3.4,5,,Parts per million,0.1962,0.446,7,,2008
26730,6,67,6,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,2007-12-26,Parts per billion,8.304348,16.0,7,15,Parts per million,0.022042,0.035,12,30,Parts per billion,0.657143,1.0,2,,Parts per million,0.320833,0.4,0,5.0,2007
107572,48,141,37,250 Rim Rd,Texas,El Paso,El Paso,2008-03-14,Parts per billion,11.75,38.0,7,36,Parts per million,0.042167,0.053,13,45,Parts per billion,0.3125,1.6,8,,Parts per million,0.125,0.2,8,2.0,2008
66286,40,71,9003,"RT 1, BOX 1980  PONCA CITY, OK  74601",Oklahoma,Kay,Ponca City,2003-09-07,Parts per billion,5.666667,12.0,1,11,Parts per million,0.043792,0.059,10,50,Parts per billion,3.8,11.3,14,,Parts per million,0.0125,0.1,5,,2003
45768,9,9,27,1JAMES STREET,Connecticut,New Haven,New Haven,2009-07-18,Parts per billion,10.083333,28.0,12,26,Parts per million,0.029875,0.041,9,35,Parts per billion,4.9,34.3,14,,Parts per million,0.2,0.2,0,2.0,2009
16210,6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,2001-05-23,Parts per billion,30.391304,66.0,9,64,Parts per million,0.035125,0.051,12,43,Parts per billion,3.956522,23.0,10,33.0,Parts per million,0.286957,1.0,9,,2001
69514,40,21,9002,"P.O. BOX 948   TAHLEQUAH, OK  74464",Oklahoma,Cherokee,Park Hill,2001-11-10,Parts per billion,11.909091,27.0,17,25,Parts per million,0.011208,0.031,9,26,Parts per billion,2.5,10.0,13,14.0,Parts per million,0.033333,0.2,22,2.0,2001
68425,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2010-09-12,Parts per billion,9.125,12.0,19,11,Parts per million,0.016208,0.021,0,18,Parts per billion,0.55,0.9,11,,Parts per million,0.504167,0.6,20,,2010
46319,17,31,8003,1703 STATE ST.,Illinois,Cook,Calumet City (PU RR name Calumet Park (sta.)),2001-08-10,Parts per billion,11.375,35.0,1,33,Parts per million,0.020083,0.025,17,21,Parts per billion,2.3,3.3,11,,Parts per million,0.504167,0.6,10,,2001
45496,12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2006-05-23,Parts per billion,14.4,24.0,2,23,Parts per million,0.042417,0.063,11,61,Parts per billion,1.208333,3.0,11,4.0,Parts per million,0.141667,0.2,2,2.0,2006
53616,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2011-03-07,Parts per billion,15.875,47.0,22,44,Parts per million,0.027042,0.041,10,35,Parts per billion,4.125,5.0,23,,Parts per million,0.708696,1.1,6,,2011
19590,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2003-10-27,Parts per billion,56.913043,101.0,12,101,Parts per million,0.015875,0.034,13,29,Parts per billion,2.043478,8.0,13,11.0,Parts per million,1.569565,2.2,1,,2003
89716,39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,2012-04-25,Parts per billion,15.608696,33.0,6,31,Parts per million,0.030375,0.033,9,28,Parts per billion,2.336842,9.0,19,13.0,Parts per million,0.265783,0.415,6,,2012
41761,12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2000-05-20,Parts per billion,7.041667,13.0,6,12,Parts per million,0.049917,0.068,10,77,Parts per billion,0.1125,0.6,20,,Parts per million,0.754167,0.8,0,9.0,2000
57295,25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,2002-03-27,Parts per billion,31.583333,48.0,0,45,Parts per million,0.01175,0.03,21,25,Parts per billion,4.416667,10.0,7,14.0,Parts per million,0.826316,1.0,11,11.0,2002
117157,56,41,101,Murphy Ridge LOCATED NEAR WYOMING UTAH BORDER,Wyoming,Uinta,Not in a city,2008-04-14,Parts per billion,2.416667,5.0,2,5,Parts per million,0.041125,0.047,9,40,Parts per billion,0.421739,0.7,19,0.0,Parts per million,0.0,0.0,0,,2008
12699,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2008-04-16,Parts per billion,9.26087,31.0,22,29,Parts per million,0.036,0.049,9,42,Parts per billion,1.818182,5.0,19,7.0,Parts per million,0.208333,0.3,22,3.0,2008
16505,6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,2001-08-04,Parts per billion,23.782609,50.0,10,47,Parts per million,0.028875,0.055,10,47,Parts per billion,2.928571,14.0,11,,Parts per million,0.245833,0.4,10,5.0,2001
9215,6,13,3001,"583 W. 10TH ST., PITTSBURG",California,Contra Costa,Pittsburg,2001-08-26,Parts per billion,10.130435,16.0,18,15,Parts per million,0.031625,0.05,10,42,Parts per billion,2.442857,4.3,14,,Parts per million,0.3,0.3,0,3.0,2001
17625,6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2004-01-11,Parts per billion,26.73913,53.0,18,50,Parts per million,0.013208,0.032,10,27,Parts per billion,1.742857,2.6,23,,Parts per million,1.091304,2.6,20,,2004
106719,42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,2014-05-01,Parts per billion,2.541667,14.0,19,13,Parts per million,0.036167,0.055,11,51,Parts per billion,3.75,5.0,19,7.0,Parts per million,0.425,0.6,19,,2014
59111,19,153,30,"1907 CARPENTER, DES MOINES IOWA",Iowa,Polk,Des Moines,2007-05-20,Parts per billion,4.958333,8.0,19,8,Parts per million,0.050583,0.06,9,51,Parts per billion,0.357143,0.4,2,,Parts per million,0.231478,0.287,19,,2007
20872,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2015-09-24,Parts per billion,31.109091,51.6,11,48,Parts per million,0.026667,0.064,10,80,Parts per billion,0.6125,2.6,14,,Parts per million,0.640909,1.2,6,,2015
28417,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2010-08-26,Parts per billion,7.331818,14.0,5,13,Parts per million,0.033042,0.042,9,36,Parts per billion,0.663636,2.5,10,3.0,Parts per million,0.104167,0.2,10,2.0,2010
81739,37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2008-12-09,Parts per billion,15.583333,31.0,19,29,Parts per million,0.018458,0.028,23,24,Parts per billion,1.320833,2.8,19,3.0,Parts per million,0.5375,1.0,19,,2008
8957,5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2012-11-20,Parts per billion,17.9375,37.3,0,35,Parts per million,0.024208,0.048,11,41,Parts per billion,1.475,2.2,14,,Parts per million,0.675,0.8,1,9.0,2012
69986,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2011-10-19,Parts per billion,4.995833,10.7,20,9,Parts per million,0.016708,0.02,8,17,Parts per billion,1.225,2.7,20,,Parts per million,0.3,0.3,0,,2011
46258,9,3,1003,Remington Road (see coordinates),Connecticut,Hartford,East Hartford,2012-06-17,Parts per billion,1.791667,3.0,19,3,Parts per million,0.031542,0.038,10,32,Parts per billion,0.125,0.4,16,0.0,Parts per million,0.118261,0.14,0,,2012
62359,19,153,30,"1907 CARPENTER, DES MOINES IOWA",Iowa,Polk,Des Moines,2015-04-17,Parts per billion,17.304167,39.9,21,37,Parts per million,0.031333,0.057,10,58,Parts per billion,0.182609,0.7,7,0.0,Parts per million,0.3875,0.6,3,7.0,2015
22095,6,67,2,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",California,Sacramento,Not in a city,2003-07-28,Parts per billion,15.130435,26.0,21,25,Parts per million,0.036583,0.068,11,77,Parts per billion,1.391304,5.0,4,7.0,Parts per million,0.345833,0.4,10,5.0,2003
113940,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2011-03-19,Parts per billion,5.120833,11.8,22,10,Parts per million,0.03025,0.037,15,31,Parts per billion,0.018182,0.3,21,0.0,Parts per million,0.298292,0.329,12,,2011
52971,13,89,2,"2390-B Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,2015-12-26,Parts per billion,4.204167,15.5,6,14,Parts per million,0.013583,0.021,10,19,Parts per billion,0.1,0.1,0,0.0,Parts per million,0.2,0.2,0,2.0,2015
14322,6,37,1002,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,2006-08-24,Parts per billion,40.565217,53.0,9,50,Parts per million,0.022917,0.053,10,45,Parts per billion,0.043478,1.0,13,1.0,Parts per million,0.533333,0.8,7,9.0,2006
43429,8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,2012-09-13,Parts per billion,10.043478,41.0,22,39,Parts per million,0.027208,0.053,11,45,Parts per billion,0.0,0.0,2,,Parts per million,0.2875,0.4,22,5.0,2012
90510,47,9,101,GREAT SMOKY MOUNTAINS NP LOOK ROCK,Tennessee,Blount,Not in a city,2010-05-03,Parts per billion,0.194444,0.6,0,0,Parts per million,0.050316,0.059,23,50,Parts per billion,0.210526,0.3,11,0.0,Parts per million,0.175,0.2,12,2.0,2010
38448,6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,2013-01-02,Parts per billion,7.347826,22.0,19,21,Parts per million,0.018083,0.032,10,30,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.317391,0.7,19,,2013
47962,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2000-03-15,Parts per billion,20.409091,35.0,3,33,Parts per million,0.0175,0.028,23,24,Parts per billion,3.5,9.0,0,13.0,Parts per million,0.75,1.4,13,,2000
81542,42,71,7,ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,Pennsylvania,Lancaster,Lancaster,2002-10-26,Parts per billion,16.833333,25.0,6,24,Parts per million,0.006792,0.012,9,10,Parts per billion,3.458333,8.0,19,11.0,Parts per million,0.004167,0.1,9,,2002
52362,21,19,15,32ND & RAILROAD STS.,Kentucky,Boyd,Ashland,2001-07-22,Parts per billion,10.347826,36.0,0,34,Parts per million,0.031167,0.054,11,46,Parts per billion,3.971429,7.6,2,,Parts per million,0.133333,0.2,1,2.0,2001
85025,34,7,2,266 Spruce Street,New Jersey,Camden,Camden,2014-05-19,Parts per billion,10.958333,27.0,5,25,Parts per million,0.041667,0.052,13,48,Parts per billion,0.0,0.0,2,,Parts per million,0.204348,0.3,6,,2014
8347,5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2011-10-26,Parts per billion,13.1125,30.0,20,28,Parts per million,0.025583,0.041,9,35,Parts per billion,1.3375,2.9,5,,Parts per million,0.479167,0.6,20,7.0,2011
125950,51,650,8,"Adjacent to Building 1196, Wythe Landing Loop, NASA-Langley Research Center",Virginia,Hampton City,Hampton,2011-05-20,Parts per billion,6.1375,13.5,21,12,Parts per million,0.030417,0.048,10,41,Parts per billion,1.55,7.1,11,,Parts per million,0.295833,0.5,23,,2011
43889,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2004-12-07,Parts per billion,12.666667,20.0,5,19,Parts per million,0.009708,0.013,7,11,Parts per billion,0.6,1.6,11,,Parts per million,0.4375,0.5,0,,2004
14256,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2010-03-04,Parts per billion,6.090909,19.0,21,18,Parts per million,0.026167,0.039,9,33,Parts per billion,0.2,0.6,23,,Parts per million,0.254545,0.5,20,,2010
33409,6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2014-12-28,Parts per billion,21.690909,35.1,21,33,Parts per million,0.01125,0.028,10,26,Parts per billion,0.414286,0.5,2,,Parts per million,0.520833,0.7,4,8.0,2014
19160,6,23,1005,"170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA",California,Humboldt,Not in a city,2012-12-21,Parts per billion,0.420833,1.1,15,1,Parts per million,0.034625,0.036,20,31,Parts per billion,-0.3125,-0.3,2,,Parts per million,0.3,0.3,0,,2012
72150,42,69,2006,GEORGE ST TROOP AND CITY OF SCRANTON,Pennsylvania,Lackawanna,Scranton,2003-05-10,Parts per billion,15.791667,36.0,21,34,Parts per million,0.022125,0.045,12,38,Parts per billion,5.6375,19.0,11,,Parts per million,0.0375,0.2,0,,2003
84188,42,133,8,HILL ST.,Pennsylvania,York,York,2001-10-08,Parts per billion,20.083333,33.0,18,31,Parts per million,0.010125,0.026,9,22,Parts per billion,2.85,5.0,8,,Parts per million,0.158333,0.4,23,5.0,2001
41259,8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,2006-11-16,Parts per billion,21.913043,40.0,7,38,Parts per million,0.01925,0.03,11,25,Parts per billion,1.652174,6.0,9,9.0,Parts per million,0.683333,1.7,0,,2006
26708,6,73,1,"80 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,2006-08-30,Parts per billion,10.130435,22.0,9,21,Parts per million,0.037708,0.049,11,42,Parts per billion,2.042857,2.3,11,,Parts per million,0.495833,0.6,8,7.0,2006
36828,6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2005-05-15,Parts per billion,1.086957,2.0,3,2,Parts per million,0.02275,0.027,8,23,Parts per billion,0.043478,1.0,2,1.0,Parts per million,0.0,0.0,0,,2005
60389,36,5,83,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2003-08-09,Parts per billion,21.791667,42.0,0,40,Parts per million,0.016375,0.025,9,21,Parts per billion,1.85,4.3,2,,Parts per million,0.779167,1.1,1,13.0,2003
77808,42,125,5,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,2005-09-24,Parts per billion,7.083333,19.0,1,18,Parts per million,0.028083,0.046,11,39,Parts per billion,3.708333,12.0,1,17.0,Parts per million,0.0,0.0,0,0.0,2005
72506,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2007-05-21,Parts per billion,15.625,49.0,22,46,Parts per million,0.025368,0.042,10,36,Parts per billion,1.842857,4.0,23,,Parts per million,0.365217,0.8,23,,2007
26656,6,37,4006,"2425 Webster St., Long Beach, CA",California,Los Angeles,Long Beach,2013-11-17,Parts per billion,17.836364,36.1,22,34,Parts per million,0.026471,0.039,9,33,Parts per billion,1.114286,1.7,14,,Parts per million,0.540909,1.1,6,,2013
41124,6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,2014-10-11,Parts per billion,1.391304,4.0,7,4,Parts per million,0.026375,0.032,9,30,Parts per billion,0.0,0.0,5,,Parts per million,0.2,0.2,0,,2014
90319,36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2014-01-30,Parts per billion,33.9375,48.0,7,45,Parts per million,0.011417,0.018,9,17,Parts per billion,5.6125,9.6,11,,Parts per million,0.317292,0.577,7,,2014
60660,29,189,7003,"9630 ST CHAS ROCK RD, BREKENRIDGE 63314",Missouri,Saint Louis,Breckenridge Hills,2002-06-25,Parts per billion,14.333333,26.0,18,25,Parts per million,0.0225,0.036,14,31,Parts per billion,3.375,11.0,3,16.0,Parts per million,0.5875,1.0,13,,2002
70247,36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2010-12-25,Parts per billion,21.25,30.0,16,28,Parts per million,0.015083,0.019,2,16,Parts per billion,6.566667,10.2,17,14.0,Parts per million,0.29375,0.37,18,,2010
22912,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010-09-22,Parts per billion,21.356522,33.7,23,31,Parts per million,0.020917,0.04,11,34,Parts per billion,0.056522,0.6,23,0.0,Parts per million,0.421739,0.6,21,,2010
26829,6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,2007-01-20,Parts per billion,22.391304,36.0,0,34,Parts per million,0.017542,0.029,10,25,Parts per billion,0.785714,2.0,2,,Parts per million,0.443478,1.0,0,,2007
78769,42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,2002-09-05,Parts per billion,15.478261,29.0,21,27,Parts per million,0.025625,0.049,10,42,Parts per billion,6.985714,10.0,8,,Parts per million,0.0125,0.1,0,1.0,2002
27786,6,37,5005,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,2014-02-02,Parts per billion,15.5,34.7,5,32,Parts per million,0.026,0.039,12,36,Parts per billion,0.273913,1.4,10,1.0,Parts per million,0.213043,0.5,5,,2014
89998,45,19,46,390 BULLS ISLAND ROAD (AWENDAW) [Cape Romain],South Carolina,Charleston,Not in a city,2010-10-21,Parts per billion,3.958333,11.0,20,10,Parts per million,0.034083,0.049,11,42,Parts per billion,0.75,3.0,11,4.0,Parts per million,0.1,0.1,0,1.0,2010
18893,6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,2009-08-02,Parts per billion,9.391304,19.0,11,18,Parts per million,0.025042,0.04,9,34,Parts per billion,0.5,1.6,11,,Parts per million,0.229167,0.3,10,3.0,2009
116679,48,201,1035,9525 1/2 Clinton Dr,Texas,Harris,Houston,2012-11-20,Parts per billion,26.404167,62.7,10,60,Parts per million,0.015333,0.037,12,31,Parts per billion,0.891667,7.9,11,10.0,Parts per million,0.433333,0.7,9,8.0,2012
16605,6,23,1005,"170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA",California,Humboldt,Not in a city,2015-01-26,Parts per billion,1.479167,4.4,21,4,Parts per million,0.017125,0.02,0,19,Parts per billion,-0.175,-0.1,5,,Parts per million,0.175,0.2,0,2.0,2015
